,food_name,fdc_id,price_per_100_g,203,204,205,207,208,209,210,211,212,213,214,221,255,262,263,269,287,291,301,303,304,305,306,307,309,312,313,315,317,318,319,320,321,322,323,324,325,326,328,334,337,338,341,342,343,344,345,346,347,401,404,405,406,410,415,417,418,421,428,429,430,431,432,435,454,501,502,503,504,505,506,507,508,509,510,511,512,513,514,515,516,517,518,521,573,578,601,605,606,607,608,609,610,611,612,613,614,615,617,618,619,620,621,624,625,626,627,628,629,630,631,636,638,639,641,645,646,652,653,654,662,663,664,665,666,670,671,672,673,674,675,676,685,687,689,693,695,696,697,851,852,853,856,857,858
41,Kale,168421,0.7672092982239546,2.92,1.49,4.42,1.54,35.0,0.0,0.18,0.4,0.41,0.0,0.0,0.0,89.63,0.0,0.0,0.99,0.0,4.1,254.0,1.6,33.0,55.0,348.0,53.0,0.39,0.053,0.0,0.92,0.9,4812.0,0.0,241.0,2873.0,0.0,0.66,0.0,0.0,0.0,0.0,27.0,0.0,6261.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,93.4,0.113,0.347,1.18,0.37,0.147,62.0,0.0,0.5,0.0,0.0,389.6,0.0,62.0,62.0,0.3,0.035,0.131,0.175,0.205,0.175,0.029,0.038,0.15,0.103,0.159,0.163,0.172,0.147,0.262,0.331,0.141,0.174,0.123,0.0,0.0,0.0,0.0,0.0,0.178,0.0,0.0,0.0,0.0,0.006,0.006,0.158,0.006,0.0,0.104,0.291,0.378,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.104,0.673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,Kidney Beans,173744,0.3195603097056385,22.53,1.06,61.29,3.37,337.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.75,0.0,0.0,2.1,0.0,15.2,83.0,6.69,138.0,406.0,1359.0,12.0,2.79,0.699,2.2,1.111,3.2,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,0.608,0.215,2.11,0.78,0.397,394.0,0.0,65.9,0.0,0.0,5.6,0.0,394.0,394.0,0.0,0.267,0.948,0.995,1.799,1.547,0.339,0.245,1.218,0.634,1.179,1.395,0.627,0.945,2.725,3.436,0.88,0.955,1.226,0.0,0.0,0.0,0.0,0.0,0.154,0.0,0.0,0.0,0.0,0.0,0.0,0.136,0.018,0.0,0.082,0.228,0.358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.082,0.586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,Lentils,174284,0.2975140655038008,23.91,2.17,63.1,3.0,358.0,47.62,0.0,0.0,0.0,0.0,0.0,0.0,7.82,0.0,0.0,0.0,0.0,10.8,48.0,7.39,59.0,294.0,668.0,7.0,3.6,1.303,0.0,1.716,0.0,58.0,0.0,3.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,0.51,0.106,1.495,0.348,0.403,204.0,0.0,0.0,0.0,0.0,0.0,0.0,204.0,204.0,0.0,0.223,0.895,1.078,1.809,1.74,0.212,0.327,1.23,0.667,1.238,1.928,0.702,1.042,2.758,3.868,1.014,1.042,1.15,0.0,0.0,0.0,0.0,0.0,0.379,0.0,0.0,0.0,0.001,0.002,0.003,0.284,0.042,0.014,0.49,0.886,0.25,0.0,0.0,0.014,0.0,0.0,0.0,0.011,0.0,0.0,0.0,57.0,4.0,6.0,47.0,0.5,1.137,0.003,0.004,0.012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,Lettuce,169247,0.22046244201837775,1.23,0.3,3.29,0.58,17.0,0.0,0.0,0.39,0.8,0.0,0.0,0.0,94.61,0.0,0.0,1.19,0.0,2.1,33.0,0.97,14.0,30.0,247.0,8.0,0.23,0.048,0.0,0.155,0.4,8710.0,0.0,436.0,5226.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,2312.0,0.0,0.36,0.01,0.04,0.0,0.0,0.0,4.0,0.072,0.067,0.313,0.142,0.074,136.0,0.0,9.9,0.0,0.0,102.5,0.0,136.0,136.0,0.1,0.01,0.043,0.045,0.076,0.064,0.015,0.006,0.065,0.025,0.055,0.054,0.021,0.056,0.139,0.178,0.049,0.045,0.05,0.0,0.0,0.0,0.0,0.0,0.039,0.0,0.0,0.0,0.0,0.0,0.0,0.035,0.005,0.0,0.009,0.047,0.113,0.0,0.0,0.0,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,Macadamia nuts,170178,3.306936630275666,7.91,75.77,13.82,1.14,718.0,1.05,4.43,0.07,0.07,0.0,0.0,0.0,1.36,0.0,0.0,4.57,0.0,8.6,85.0,3.69,130.0,188.0,368.0,5.0,1.3,0.756,0.0,4.131,3.6,0.0,0.0,0.0,0.0,0.0,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,1.195,0.162,2.473,0.758,0.275,11.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.067,0.37,0.314,0.602,0.018,0.023,0.006,0.665,0.511,0.363,1.402,0.195,0.388,1.099,2.267,0.454,0.468,0.419,0.0,0.0,0.0,0.0,0.0,12.061,0.0,0.0,0.0,0.0,0.076,0.659,6.036,2.329,1.94,43.755,1.296,0.206,0.0,0.0,0.616,0.0,12.981,0.0,1.89,0.0,0.233,0.0,116.0,0.0,8.0,108.0,58.877,1.502,0.0,0.124,0.281,0.0,0.0,0.0,0.0,0.0,0.0,0.018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,Mango,169910,0.645220080307119,0.82,0.38,14.98,0.36,60.0,0.0,6.97,2.01,4.68,0.0,0.0,0.0,83.46,0.0,0.0,13.66,0.0,1.6,11.0,0.16,10.0,14.0,168.0,1.0,0.09,0.111,0.0,0.063,0.6,1082.0,0.0,54.0,640.0,9.0,0.9,0.0,0.0,0.0,0.0,10.0,3.0,23.0,0.01,0.01,0.0,0.03,0.01,0.0,0.0,36.4,0.028,0.038,0.669,0.197,0.119,43.0,0.0,7.6,0.0,0.0,4.2,0.0,43.0,43.0,0.0,0.013,0.031,0.029,0.05,0.066,0.008,0.0,0.027,0.016,0.042,0.031,0.019,0.082,0.068,0.096,0.034,0.029,0.035,0.0,0.0,0.0,0.0,0.0,0.092,0.0,0.0,0.0,0.0,0.001,0.013,0.072,0.004,0.0,0.075,0.019,0.051,0.0,0.0,0.0,0.0,0.067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,Mushrooms,169251,0.7275260586606466,3.09,0.34,3.26,0.85,22.0,0.0,0.0,1.48,0.17,0.0,0.0,0.0,92.45,0.0,0.0,1.98,0.0,1.0,3.0,0.5,9.0,86.0,318.0,5.0,0.52,0.318,0.0,0.047,9.3,0.0,0.0,0.0,0.0,0.0,0.01,7.0,0.2,0.0,0.2,0.0,0.0,0.0,0.01,0.01,0.01,0.05,0.0,0.0,0.0,2.1,0.081,0.402,3.607,1.497,0.104,17.0,0.04,17.3,0.0,1.0,0.0,0.0,17.0,17.0,9.4,0.035,0.107,0.076,0.12,0.107,0.031,0.012,0.085,0.044,0.232,0.078,0.057,0.199,0.195,0.343,0.092,0.076,0.094,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.01,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,Mussels,174216,2.2046244201837775,11.9,2.24,3.69,1.59,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.58,0.0,0.0,0.0,0.0,0.0,26.0,3.95,34.0,197.0,320.0,286.0,1.6,0.094,0.0,3.4,44.8,160.0,48.0,48.0,0.0,0.0,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,8.0,0.16,0.21,1.6,0.5,0.05,42.0,12.0,65.0,0.0,0.0,0.1,0.0,42.0,42.0,0.0,0.133,0.512,0.518,0.838,0.889,0.268,0.156,0.426,0.381,0.52,0.868,0.228,0.72,1.148,1.618,0.744,0.486,0.533,0.0,0.0,0.0,28.0,0.0,0.425,0.0,0.0,0.0,0.0,0.0,0.059,0.294,0.068,0.0,0.205,0.018,0.02,0.07,0.253,0.0,0.0,0.138,0.035,0.138,0.188,0.026,0.022,0.0,0.0,0.0,0.0,0.507,0.606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,Nonfat Greek Yogurt,170894,0.5039141531848634,10.19,0.39,3.6,0.72,59.0,0.0,0.0,0.0,0.0,2.54,0.0,0.0,85.1,0.0,0.0,3.24,0.7,0.0,110.0,0.07,11.0,135.0,141.0,36.0,0.52,0.017,0.0,0.009,9.7,4.0,1.0,1.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023,0.278,0.208,0.331,0.063,7.0,0.75,15.1,0.0,0.0,0.0,0.0,7.0,7.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.006,0.117,0.0,0.003,0.004,0.013,0.006,0.015,0.049,0.021,0.0,0.049,0.01,0.001,0.0,0.0,0.0,0.001,0.002,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.053,0.012,0.003,0.003,0.0,0.0,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.043,0.01,0.0,0.0,0.0,0.0,0.006,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0
50,Oats,173904,0.16309811460519588,13.15,6.52,67.7,1.77,379.0,57.92,0.99,0.0,0.0,0.0,0.0,0.0,10.84,0.0,0.0,0.99,0.0,10.1,52.0,4.25,138.0,410.0,362.0,6.0,3.64,0.391,0.0,3.63,28.9,0.0,0.0,0.0,0.0,0.0,0.42,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.03,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.46,0.155,1.125,1.12,0.1,32.0,0.0,40.4,0.0,0.0,2.0,0.0,32.0,32.0,0.0,0.182,0.382,0.503,0.98,0.637,0.207,0.455,0.665,0.395,0.688,0.85,0.275,0.563,1.217,2.83,0.642,0.451,0.705,0.0,0.0,0.0,0.0,0.0,1.11,0.0,0.0,0.0,0.0,0.02,0.01,0.94,0.06,0.0,1.97,2.2,0.1,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.98,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,Olive Oil,171413,1.5983527046332386,0.0,100.0,0.0,0.0,884.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.56,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,60.2,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.808,0.0,0.0,0.0,0.0,0.0,0.0,11.29,1.953,0.414,71.269,9.762,0.761,0.0,0.0,0.129,0.0,1.255,0.0,0.311,0.0,0.0,0.0,221.0,0.0,0.0,0.0,72.961,10.523,0.0,0.022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,Onions,170000,0.23442506334620836,1.1,0.1,9.34,0.35,40.0,0.0,0.99,1.97,1.29,0.0,0.0,0.0,89.11,0.0,0.0,4.24,0.0,1.7,23.0,0.21,10.0,29.0,146.0,4.0,0.17,0.039,1.1,0.129,0.5,2.0,0.0,0.0,1.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,7.4,0.046,0.027,0.116,0.123,0.12,19.0,0.0,6.1,0.0,0.0,0.4,0.0,19.0,19.0,0.1,0.014,0.021,0.014,0.025,0.039,0.002,0.004,0.025,0.014,0.021,0.104,0.014,0.021,0.091,0.258,0.025,0.012,0.021,0.0,0.0,0.0,0.0,0.0,0.042,0.0,0.0,0.0,0.0,0.0,0.004,0.034,0.004,0.0,0.013,0.013,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.013,0.017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,Oranges,169918,0.31526129208628023,0.7,0.21,11.54,0.41,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.14,0.0,0.0,9.14,0.0,2.4,43.0,0.09,10.0,12.0,169.0,0.0,0.08,0.039,0.0,0.024,0.5,225.0,0.0,11.0,71.0,11.0,0.18,0.0,0.0,0.0,0.0,116.0,0.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.1,0.04,0.4,0.25,0.051,17.0,0.0,8.4,0.0,0.0,0.0,0.0,17.0,17.0,0.0,0.007,0.011,0.019,0.017,0.035,0.015,0.007,0.023,0.012,0.03,0.049,0.013,0.038,0.085,0.071,0.071,0.035,0.024,0.0,0.0,0.0,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.0,0.001,0.023,0.001,0.0,0.034,0.031,0.011,0.0,0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039,0.042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,Oysters,174219,4.409248840367555,9.45,2.3,4.95,1.23,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.06,0.0,0.0,0.0,0.0,0.0,8.0,5.11,22.0,162.0,168.0,106.0,16.62,1.576,0.0,0.643,77.0,270.0,81.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.067,0.233,2.01,0.5,0.05,10.0,16.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.106,0.407,0.411,0.665,0.706,0.213,0.124,0.339,0.302,0.413,0.689,0.181,0.572,0.912,1.285,0.591,0.386,0.423,0.0,0.0,0.0,50.0,0.0,0.51,0.0,0.0,0.0,0.0,0.0,0.082,0.357,0.071,0.0,0.191,0.032,0.032,0.038,0.25,0.0,0.0,0.114,0.084,0.0,0.438,0.053,0.02,0.0,0.0,0.0,0.0,0.358,0.894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,Peaches,169928,0.4023439566835394,0.91,0.25,9.54,0.43,39.0,0.0,4.76,1.95,1.53,0.0,0.08,0.0,88.87,0.0,0.0,8.39,0.06,1.5,6.0,0.25,9.0,20.0,190.0,0.0,0.17,0.068,4.0,0.061,0.1,326.0,0.0,16.0,162.0,0.0,0.73,0.0,0.0,0.0,0.0,67.0,0.0,91.0,0.0,0.02,0.0,0.03,0.0,0.0,0.0,6.6,0.024,0.031,0.806,0.153,0.025,4.0,0.0,6.1,0.0,0.0,2.6,0.0,4.0,4.0,0.3,0.01,0.016,0.017,0.027,0.03,0.01,0.012,0.019,0.014,0.022,0.018,0.013,0.028,0.418,0.056,0.021,0.018,0.032,0.0,0.0,0.0,0.0,0.0,0.019,0.0,0.0,0.0,0.0,0.0,0.0,0.017,0.002,0.0,0.065,0.084,0.002,0.0,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.067,0.086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,Peanuts,172430,0.5401329829450255,25.8,49.24,16.13,2.33,567.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,0.0,0.0,4.72,0.0,8.5,92.0,4.58,168.0,376.0,705.0,18.0,3.27,1.144,0.0,1.934,7.2,0.0,0.0,0.0,0.0,0.0,8.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64,0.135,12.066,1.767,0.348,240.0,0.0,52.5,0.0,0.0,0.0,0.0,240.0,240.0,0.6,0.25,0.883,0.907,1.672,0.926,0.317,0.331,1.377,1.049,1.082,3.085,0.652,1.025,3.146,5.39,1.554,1.138,1.271,0.0,0.0,0.0,0.0,0.0,6.279,0.0,0.0,0.0,0.0,0.0,0.025,5.154,1.1,0.0,23.756,15.555,0.003,0.0,0.0,0.0,0.0,0.009,0.0,0.661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.426,15.558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,Pears,169118,0.396097520826352,0.36,0.14,15.23,0.32,57.0,0.0,0.71,2.6,6.42,0.0,0.0,0.0,83.96,0.0,0.0,9.75,0.0,3.1,9.0,0.18,7.0,12.0,116.0,1.0,0.1,0.082,2.2,0.048,0.1,25.0,0.0,1.0,14.0,1.0,0.12,0.0,0.0,0.0,0.0,2.0,0.0,44.0,0.0,0.03,0.0,0.02,0.0,0.0,0.0,4.3,0.012,0.026,0.161,0.049,0.029,7.0,0.0,5.1,0.0,0.0,4.4,0.0,7.0,7.0,0.2,0.002,0.011,0.011,0.019,0.017,0.002,0.002,0.011,0.002,0.017,0.01,0.002,0.014,0.105,0.03,0.013,0.021,0.015,0.0,0.0,0.0,0.0,0.0,0.022,0.0,0.0,0.0,0.0,0.0,0.0,0.017,0.003,0.0,0.081,0.093,0.001,0.0,0.0,0.0,0.0,0.002,0.0,0.001,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.084,0.094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,Peas,170419,0.3204054157333757,5.42,0.4,14.45,0.87,81.0,0.0,4.99,0.12,0.39,0.0,0.17,0.0,78.86,0.0,0.0,5.67,0.0,5.7,25.0,1.47,33.0,108.0,244.0,5.0,1.24,0.176,0.0,0.41,1.8,765.0,0.0,38.0,449.0,21.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,2477.0,0.0,0.95,0.02,0.0,0.0,0.0,0.0,40.0,0.266,0.132,2.09,0.104,0.169,65.0,0.0,28.4,0.0,0.0,24.8,0.0,65.0,65.0,0.2,0.037,0.203,0.195,0.323,0.317,0.082,0.032,0.2,0.114,0.235,0.428,0.107,0.24,0.496,0.741,0.184,0.173,0.181,0.0,0.0,0.0,0.0,0.0,0.071,0.0,0.0,0.0,0.0,0.0,0.0,0.064,0.007,0.0,0.035,0.152,0.035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035,0.187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,Pineapple,169124,0.22046244201837775,0.54,0.12,13.12,0.22,50.0,0.0,5.99,1.73,2.12,0.0,0.0,0.0,86.0,0.0,0.0,9.85,0.0,1.4,13.0,0.29,12.0,8.0,109.0,1.0,0.12,0.11,0.0,0.927,0.1,58.0,0.0,3.0,35.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,47.8,0.079,0.032,0.5,0.213,0.112,18.0,0.0,5.5,0.0,0.0,0.7,0.0,18.0,18.0,0.1,0.005,0.019,0.019,0.024,0.026,0.012,0.014,0.021,0.019,0.024,0.019,0.01,0.033,0.121,0.079,0.024,0.017,0.035,0.0,0.0,0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.003,0.0,0.012,0.023,0.017,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.013,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,Pink Salmon,175138,0.7936647912661599,20.5,4.4,0.0,1.52,127.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.52,0.0,0.0,0.0,0.0,0.0,7.0,0.38,27.0,261.0,366.0,75.0,0.39,0.063,0.0,0.011,31.4,117.0,35.0,35.0,0.0,0.0,0.4,435.0,0.0,10.9,10.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.105,7.995,1.03,0.611,4.0,4.15,94.6,0.0,0.0,0.4,0.0,4.0,4.0,0.0,0.221,1.066,0.954,1.562,1.759,0.577,0.159,0.845,0.742,1.1,1.287,0.543,1.308,2.575,2.903,1.263,0.867,0.905,0.0,0.0,0.0,46.0,0.034,0.81,0.0,0.0,0.0,0.0,0.003,0.203,0.472,0.102,0.006,0.63,0.081,0.047,0.014,0.333,0.002,0.003,0.18,0.072,0.449,0.182,0.047,0.047,0.0,0.0,0.0,0.0,1.348,0.811,0.013,0.01,0.001,0.005,0.009,0.001,0.019,0.0,0.005,0.034,0.018,0.175,0.622,0.057,0.045,0.002,0.004,0.013,0.015,0.019,0.0,0.002,0.045,0.008,0.004,0.0,0.0,0.001
61,Pomegranates,169134,0.881849768073511,1.67,1.17,18.7,0.53,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.93,0.0,0.0,13.67,0.0,4.0,10.0,0.3,12.0,36.0,236.0,3.0,0.35,0.158,0.0,0.119,0.5,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.2,0.067,0.053,0.293,0.377,0.075,38.0,0.0,7.6,0.0,0.0,16.4,0.0,38.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.006,0.006,0.07,0.038,0.0,0.077,0.079,0.0,0.0,0.0,0.0,0.0,0.012,0.0,0.004,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.093,0.079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,Potatoes,170026,0.12097876505758479,2.05,0.09,17.49,1.11,77.0,15.29,0.17,0.31,0.26,0.0,0.0,0.0,79.25,0.0,0.0,0.82,0.0,2.1,12.0,0.81,23.0,57.0,425.0,6.0,0.3,0.11,0.0,0.153,0.4,2.0,0.0,0.0,1.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.7,0.081,0.032,1.061,0.295,0.298,15.0,0.0,12.1,0.0,0.0,2.0,0.0,15.0,15.0,0.2,0.021,0.067,0.066,0.098,0.107,0.032,0.024,0.081,0.048,0.103,0.101,0.035,0.063,0.48,0.351,0.057,0.063,0.074,0.0,0.0,0.0,0.0,0.0,0.025,0.0,0.0,0.0,0.001,0.003,0.001,0.016,0.004,0.0,0.001,0.032,0.01,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
